3,2,1,40,872,466.73,500, 2017-12-08 18:59:58 +0000
3,2,1,40,880,466.77,500, 2017-12-08 18:59:58 +0000
3,2,1,40,877,466.81,500, 2017-12-08 18:59:58 +0000
3,2,1,40,873,466.85,500, 2017-12-08 18:59:58 +0000
3,2,1,40,854,466.89,500, 2017-12-08 18:59:58 +0000
3,2,1,40,881,466.93,500, 2017-12-08 18:59:58 +0000
3,2,1,40,866,466.97,500, 2017-12-08 18:59:58 +0000
3,2,1,40,873,467.01,500, 2017-12-08 18:59:58 +0000
3,2,1,40,859,467.05,500, 2017-12-08 18:59:58 +0000
3,2,1,40,871,467.09,500, 2017-12-08 18:59:58 +0000
3,2,1,40,853,467.13,500, 2017-12-08 18:59:58 +0000
3,2,1,40,860,467.17,500, 2017-12-08 18:59:58 +0000
3,2,1,40,863,467.21,500, 2017-12-08 18:59:58 +0000
3,2,1,40,866,467.25,500, 2017-12-08 18:59:58 +0000
3,2,1,40,865,467.29,500, 2017-12-08 18:59:58 +0000
3,2,1,40,858,467.33,500, 2017-12-08 18:59:58 +0000
3,2,1,40,884,467.37,500, 2017-12-08 18:59:58 +0000
3,2,1,40,869,467.41,500, 2017-12-08 18:59:59 +0000
3,2,1,40,866,467.45,500, 2017-12-08 18:59:59 +0000
3,2,1,40,876,467.49,500, 2017-12-08 18:59:59 +0000
3,2,1,40,879,467.53,500, 2017-12-08 18:59:59 +0000
3,2,1,40,862,467.57,500, 2017-12-08 18:59:59 +0000
3,2,1,40,876,467.61,500, 2017-12-08 18:59:59 +0000
3,2,1,40,879,467.65,500, 2017-12-08 18:59:59 +0000
3,2,1,40,883,467.69,500, 2017-12-08 18:59:59 +0000
3,2,1,40,877,467.73,500, 2017-12-08 18:59:59 +0000
3,2,1,40,870,467.78,500, 2017-12-08 18:59:59 +0000
3,2,1,40,871,467.82,500, 2017-12-08 18:59:59 +0000
3,2,1,40,875,467.86,500, 2017-12-08 18:59:59 +0000
3,2,1,40,870,467.90,500, 2017-12-08 18:59:59 +0000
3,2,1,40,878,467.94,500, 2017-12-08 18:59:59 +0000
3,2,1,40,861,467.98,500, 2017-12-08 18:59:59 +0000
3,2,1,40,870,468.02,500, 2017-12-08 18:59:59 +0000
3,2,1,40,882,468.06,500, 2017-12-08 18:59:59 +0000
3,2,1,40,876,468.10,500, 2017-12-08 18:59:59 +0000
3,2,1,40,885,468.14,500, 2017-12-08 18:59:59 +0000
3,2,1,40,873,468.18,500, 2017-12-08 18:59:59 +0000
3,2,1,40,880,468.22,500, 2017-12-08 18:59:59 +0000
3,2,1,40,869,468.26,500, 2017-12-08 18:59:59 +0000
3,2,1,40,877,468.30,500, 2017-12-08 18:59:59 +0000
3,2,1,40,883,468.34,500, 2017-12-08 18:59:59 +0000
3,2,1,40,880,468.39,500, 2017-12-08 18:59:59 +0000
3,2,1,40,869,468.43,500, 2017-12-08 18:59:59 +0000
3,2,1,40,887,468.47,500, 2017-12-08 18:59:59 +0000
3,2,1,40,878,468.51,500, 2017-12-08 18:59:59 +0000
3,2,1,40,875,468.55,500, 2017-12-08 18:59:59 +0000
3,2,1,40,873,468.59,500, 2017-12-08 18:59:59 +0000
3,2,1,40,888,468.63,500, 2017-12-08 18:59:59 +0000
3,2,1,40,889,468.67,500, 2017-12-08 18:59:59 +0000
3,2,1,40,874,468.71,500, 2017-12-08 18:59:59 +0000
3,2,1,40,881,468.76,500, 2017-12-08 18:59:59 +0000
3,2,1,40,873,468.80,500, 2017-12-08 18:59:59 +0000
3,2,1,40,875,468.84,500, 2017-12-08 18:59:59 +0000
3,2,1,40,882,468.88,500, 2017-12-08 18:59:59 +0000
3,2,1,40,872,468.92,500, 2017-12-08 18:59:59 +0000
3,2,1,40,863,468.96,500, 2017-12-08 18:59:59 +0000
3,2,1,40,873,469.00,500, 2017-12-08 18:59:59 +0000
3,2,1,40,869,469.04,500, 2017-12-08 18:59:59 +0000
3,2,1,40,863,469.08,500, 2017-12-08 18:59:59 +0000
3,2,1,40,873,469.12,500, 2017-12-08 18:59:59 +0000
3,2,1,40,875,469.16,500, 2017-12-08 18:59:59 +0000
3,2,1,40,871,469.20,500, 2017-12-08 18:59:59 +0000
3,2,1,40,858,469.24,500, 2017-12-08 18:59:59 +0000
3,2,1,40,867,469.28,500, 2017-12-08 18:59:59 +0000
3,2,1,40,876,469.32,500, 2017-12-08 18:59:59 +0000
3,2,1,40,869,469.36,500, 2017-12-08 18:59:59 +0000
3,2,1,40,881,469.40,500, 2017-12-08 18:59:59 +0000
3,2,1,40,875,469.44,500, 2017-12-08 18:59:59 +0000
3,2,1,40,877,469.48,500, 2017-12-08 18:59:59 +0000
3,2,1,40,870,469.52,500, 2017-12-08 18:59:59 +0000
3,2,1,40,872,469.56,500, 2017-12-08 18:59:59 +0000
3,2,1,40,881,469.60,500, 2017-12-08 18:59:59 +0000
3,2,1,40,879,469.64,500, 2017-12-08 18:59:59 +0000
3,2,1,40,873,469.68,500, 2017-12-08 18:59:59 +0000
3,2,1,40,881,469.72,500, 2017-12-08 18:59:59 +0000
3,2,1,40,890,469.77,500, 2017-12-08 18:59:59 +0000
3,2,1,40,853,469.81,500, 2017-12-08 18:59:59 +0000
3,2,1,40,851,469.84,500, 2017-12-08 18:59:59 +0000
3,2,1,40,859,469.88,500, 2017-12-08 18:59:59 +0000
3,2,1,40,871,469.92,500, 2017-12-08 18:59:59 +0000
3,2,1,40,857,469.96,500, 2017-12-08 18:59:59 +0000
3,2,1,40,885,470.00,500, 2017-12-08 18:59:59 +0000
3,2,1,40,880,470.04,500, 2017-12-08 18:59:59 +0000
3,2,1,40,894,470.09,500, 2017-12-08 18:59:59 +0000
3,2,1,40,875,470.13,500, 2017-12-08 18:59:59 +0000
3,2,1,40,874,470.17,500, 2017-12-08 18:59:59 +0000
3,2,1,40,883,470.21,500, 2017-12-08 18:59:59 +0000
3,2,1,40,876,470.25,500, 2017-12-08 18:59:59 +0000
3,2,1,40,877,470.29,500, 2017-12-08 19:00:00 +0000
3,2,1,40,887,470.33,500, 2017-12-08 19:00:00 +0000
3,2,1,40,876,470.37,500, 2017-12-08 19:00:00 +0000
3,2,1,40,892,470.41,500, 2017-12-08 19:00:00 +0000
3,2,1,40,879,470.45,500, 2017-12-08 19:00:00 +0000
3,2,1,40,877,470.50,500, 2017-12-08 19:00:00 +0000
3,2,1,40,874,470.54,500, 2017-12-08 19:00:00 +0000
3,2,1,40,863,470.57,500, 2017-12-08 19:00:00 +0000
3,2,1,40,863,470.61,500, 2017-12-08 19:00:00 +0000
3,2,1,40,866,470.65,500, 2017-12-08 19:00:00 +0000
3,2,1,40,858,470.69,500, 2017-12-08 19:00:00 +0000
3,2,1,40,874,470.73,500, 2017-12-08 19:00:00 +0000
3,2,1,40,885,470.77,500, 2017-12-08 19:00:00 +0000
3,2,1,40,877,470.81,500, 2017-12-08 19:00:00 +0000
