host,press,panel,threshold,reading,baseline,pressed,timestamp
1,2,0,80,476,393.88,500, 2017-12-09 18:32:16 +0000
1,2,0,80,478,393.92,500, 2017-12-09 18:32:16 +0000
1,2,0,80,481,393.94,500, 2017-12-09 18:32:16 +0000
1,2,0,80,488,394.01,500, 2017-12-09 18:32:16 +0000
1,2,0,80,481,394.02,500, 2017-12-09 18:32:16 +0000
1,2,0,80,494,394.08,500, 2017-12-09 18:32:16 +0000
1,2,0,80,481,394.11,500, 2017-12-09 18:32:16 +0000
1,2,0,80,477,394.16,500, 2017-12-09 18:32:16 +0000
1,2,0,80,483,394.19,500, 2017-12-09 18:32:16 +0000
1,2,0,80,475,394.26,500, 2017-12-09 18:32:16 +0000
1,2,0,80,487,394.35,500, 2017-12-09 18:32:16 +0000
1,2,0,80,479,394.40,500, 2017-12-09 18:32:17 +0000
1,2,0,80,484,394.42,500, 2017-12-09 18:32:17 +0000
1,2,0,80,476,394.50,500, 2017-12-09 18:32:17 +0000
1,2,0,80,475,394.56,500, 2017-12-09 18:32:17 +0000
1,2,0,80,481,394.58,500, 2017-12-09 18:32:17 +0000
1,2,0,80,480,394.64,500, 2017-12-09 18:32:17 +0000
1,2,0,80,478,394.69,500, 2017-12-09 18:32:17 +0000
1,2,0,80,478,394.72,500, 2017-12-09 18:32:17 +0000
1,2,0,80,482,394.76,500, 2017-12-09 18:32:17 +0000
1,2,0,80,475,394.79,500, 2017-12-09 18:32:17 +0000
1,2,0,80,477,394.81,500, 2017-12-09 18:32:17 +0000
1,2,0,80,477,394.85,500, 2017-12-09 18:32:17 +0000
1,2,0,80,476,394.93,500, 2017-12-09 18:32:18 +0000
1,2,0,80,475,394.95,500, 2017-12-09 18:32:18 +0000
1,2,0,80,480,395.00,500, 2017-12-09 18:32:18 +0000
1,2,0,80,481,395.08,500, 2017-12-09 18:32:18 +0000
1,2,0,80,480,395.28,500, 2017-12-09 18:32:18 +0000
1,2,0,80,482,395.35,500, 2017-12-09 18:32:18 +0000
1,2,0,80,476,395.38,500, 2017-12-09 18:32:19 +0000
1,2,0,80,546,395.51,500, 2017-12-09 18:32:19 +0000
1,2,0,80,619,394.92,500, 2017-12-09 18:32:19 +0000
1,2,0,80,999,394.15,500, 2017-12-09 18:32:20 +0000
1,2,0,80,985,394.01,500, 2017-12-09 18:32:20 +0000
1,2,0,80,477,396.76,500, 2017-12-09 18:32:45 +0000
1,2,0,80,643,397.02,500, 2017-12-09 18:32:46 +0000
1,2,0,80,894,397.34,500, 2017-12-09 18:32:46 +0000
1,2,0,80,494,398.56,500, 2017-12-09 18:32:48 +0000
1,2,0,80,575,397.57,500, 2017-12-09 18:32:49 +0000
1,2,0,80,484,397.61,500, 2017-12-09 18:32:49 +0000
1,2,0,80,497,397.69,500, 2017-12-09 18:32:50 +0000
1,2,0,80,539,398.05,500, 2017-12-09 18:32:51 +0000
1,2,0,80,490,397.86,500, 2017-12-09 18:32:53 +0000
1,2,0,80,567,391.89,500, 2017-12-09 18:32:59 +0000
1,2,0,80,495,392.89,500, 2017-12-09 18:33:00 +0000
1,2,0,80,505,392.32,500, 2017-12-09 18:33:01 +0000
1,2,0,80,990,391.98,500, 2017-12-09 18:33:02 +0000
1,2,0,80,974,391.41,500, 2017-12-09 18:33:03 +0000
1,2,0,80,1012,388.39,500, 2017-12-09 18:33:06 +0000
1,2,0,80,1020,389.10,500, 2017-12-09 18:33:06 +0000
1,2,0,80,524,389.72,500, 2017-12-09 18:33:07 +0000
1,2,0,80,619,389.98,500, 2017-12-09 18:33:07 +0000
1,2,0,80,507,390.05,500, 2017-12-09 18:33:07 +0000
1,2,0,80,477,386.33,500, 2017-12-09 18:33:11 +0000
1,2,0,80,475,386.11,500, 2017-12-09 18:33:12 +0000
1,2,0,80,992,386.34,500, 2017-12-09 18:33:13 +0000
1,2,0,80,712,385.44,500, 2017-12-09 18:33:14 +0000
1,2,0,80,1022,385.30,500, 2017-12-09 18:33:14 +0000
1,2,0,80,1008,385.19,500, 2017-12-09 18:33:15 +0000
1,2,0,80,1005,385.17,500, 2017-12-09 18:33:16 +0000
1,2,0,80,1017,385.50,500, 2017-12-09 18:33:17 +0000
1,2,0,80,473,385.15,500, 2017-12-09 18:33:17 +0000
1,2,0,80,505,384.43,500, 2017-12-09 18:33:19 +0000
1,2,0,80,482,383.46,500, 2017-12-09 18:33:20 +0000
1,2,0,80,1022,383.13,500, 2017-12-09 18:33:21 +0000
1,2,0,80,1017,382.89,500, 2017-12-09 18:33:22 +0000
1,2,0,80,630,383.10,500, 2017-12-09 18:33:23 +0000
1,2,0,80,529,380.70,500, 2017-12-09 18:33:25 +0000
1,2,0,80,611,379.85,500, 2017-12-09 18:33:27 +0000
1,2,0,80,653,378.44,500, 2017-12-09 18:33:28 +0000
1,2,0,80,1015,378.26,500, 2017-12-09 18:33:29 +0000
1,2,0,80,689,378.16,500, 2017-12-09 18:33:30 +0000
1,2,0,80,1005,374.09,500, 2017-12-09 18:33:33 +0000
1,2,0,80,1021,374.26,500, 2017-12-09 18:33:34 +0000
1,2,0,80,521,374.37,500, 2017-12-09 18:33:34 +0000
1,2,0,80,516,370.78,500, 2017-12-09 18:33:38 +0000
1,2,0,80,478,370.46,500, 2017-12-09 18:33:38 +0000
1,2,0,80,473,367.91,500, 2017-12-09 18:33:41 +0000
1,2,0,80,481,363.08,500, 2017-12-09 18:33:46 +0000
1,2,0,80,1002,361.22,500, 2017-12-09 18:33:49 +0000
1,2,0,80,470,361.20,500, 2017-12-09 18:33:51 +0000
1,2,0,80,445,360.90,500, 2017-12-09 18:33:52 +0000
1,2,0,80,634,360.94,500, 2017-12-09 18:33:52 +0000
1,2,0,80,616,361.07,500, 2017-12-09 18:33:53 +0000
1,2,0,80,470,360.44,500, 2017-12-09 18:33:54 +0000
1,2,0,80,989,358.80,500, 2017-12-09 18:33:55 +0000
1,2,0,80,635,358.85,500, 2017-12-09 18:34:13 +0000
1,2,0,80,876,359.53,500, 2017-12-09 18:34:14 +0000
1,2,0,80,525,359.90,500, 2017-12-09 18:34:15 +0000
1,2,0,80,562,470.38,500, 2017-12-09 18:53:47 +0000
1,2,0,80,558,460.11,500, 2017-12-09 18:59:05 +0000
1,2,0,80,562,426.43,500, 2017-12-09 19:01:04 +0000
1,2,0,80,572,426.75,500, 2017-12-09 19:01:05 +0000
1,2,0,80,854,427.08,500, 2017-12-09 19:01:05 +0000
1,2,0,80,498,416.85,500, 2017-12-09 19:01:27 +0000
1,2,0,80,1005,416.22,500, 2017-12-09 19:01:28 +0000
1,2,0,80,1009,416.17,500, 2017-12-09 19:01:29 +0000
1,2,0,80,1012,416.21,500, 2017-12-09 19:01:29 +0000
1,2,0,80,975,415.95,500, 2017-12-09 19:01:30 +0000
1,2,0,80,490,406.10,500, 2017-12-09 19:07:48 +0000
1,2,0,80,490,406.12,500, 2017-12-09 19:07:48 +0000
1,2,0,80,482,398.86,500, 2017-12-09 19:08:07 +0000
1,2,0,80,482,398.88,500, 2017-12-09 19:08:08 +0000
1,2,0,80,518,397.75,500, 2017-12-09 19:08:09 +0000
1,2,0,80,631,429.53,500, 2017-12-09 19:21:36 +0000
1,2,0,80,808,430.29,500, 2017-12-09 19:21:37 +0000
1,2,0,80,644,430.69,500, 2017-12-09 19:21:37 +0000
1,2,0,80,525,430.53,500, 2017-12-09 19:21:37 +0000
1,2,0,80,685,429.92,500, 2017-12-09 19:21:38 +0000
1,2,0,80,472,389.06,500, 2017-12-09 19:25:05 +0000
1,2,0,80,554,390.19,500, 2017-12-09 19:25:06 +0000
1,2,0,80,476,389.62,500, 2017-12-09 19:25:06 +0000
1,2,0,80,515,387.61,500, 2017-12-09 19:25:09 +0000
1,2,0,80,514,388.63,500, 2017-12-09 19:25:25 +0000
1,2,0,80,485,398.86,500, 2017-12-09 19:25:28 +0000
1,2,0,80,573,398.75,500, 2017-12-09 19:25:29 +0000
1,2,0,80,525,398.73,500, 2017-12-09 19:25:29 +0000
1,2,0,80,490,385.68,500, 2017-12-09 19:25:52 +0000
1,2,0,80,481,387.82,500, 2017-12-09 19:25:53 +0000
1,2,0,80,550,407.81,500, 2017-12-09 19:25:58 +0000
1,2,0,80,513,413.61,500, 2017-12-09 19:26:00 +0000
1,2,0,80,623,418.91,500, 2017-12-09 19:26:02 +0000
1,2,0,80,535,420.75,500, 2017-12-09 19:26:03 +0000
1,2,0,80,535,420.78,500, 2017-12-09 19:26:03 +0000
1,2,0,80,514,419.46,500, 2017-12-09 19:26:05 +0000
1,2,0,80,536,419.20,500, 2017-12-09 19:26:05 +0000
1,2,0,80,557,418.88,500, 2017-12-09 19:26:05 +0000
1,2,0,80,506,418.88,500, 2017-12-09 19:26:06 +0000
1,2,0,80,525,418.93,500, 2017-12-09 19:26:06 +0000
1,2,0,80,525,419.03,500, 2017-12-09 19:26:06 +0000
1,2,0,80,571,400.25,500, 2017-12-09 19:27:00 +0000
1,2,0,80,894,400.42,500, 2017-12-09 19:27:01 +0000
1,2,0,80,1000,400.29,500, 2017-12-09 19:27:01 +0000
1,2,0,80,1020,400.05,500, 2017-12-09 19:27:02 +0000
1,2,0,80,987,400.25,500, 2017-12-09 19:27:03 +0000
1,2,0,80,968,399.86,500, 2017-12-09 19:27:04 +0000
1,2,0,80,991,399.87,500, 2017-12-09 19:27:05 +0000
1,2,0,80,515,399.80,500, 2017-12-09 19:27:05 +0000
1,2,0,80,810,399.86,500, 2017-12-09 19:27:05 +0000
1,2,0,80,508,399.81,500, 2017-12-09 19:27:05 +0000
1,2,0,80,555,398.84,500, 2017-12-09 19:27:06 +0000
1,2,0,80,500,398.79,500, 2017-12-09 19:27:07 +0000
1,2,0,80,898,398.70,500, 2017-12-09 19:27:07 +0000
1,2,0,80,919,398.61,500, 2017-12-09 19:27:08 +0000
1,2,0,80,537,398.55,500, 2017-12-09 19:27:08 +0000
1,2,0,80,524,398.38,500, 2017-12-09 19:27:08 +0000
1,2,0,80,1009,398.00,500, 2017-12-09 19:27:09 +0000
1,2,0,80,551,397.86,500, 2017-12-09 19:27:09 +0000
1,2,0,80,991,397.25,500, 2017-12-09 19:27:10 +0000
1,2,0,80,601,397.12,500, 2017-12-09 19:27:10 +0000
1,2,0,80,672,396.57,500, 2017-12-09 19:27:10 +0000
1,2,0,80,512,396.42,500, 2017-12-09 19:27:11 +0000
1,2,0,80,993,396.43,500, 2017-12-09 19:27:11 +0000
1,2,0,80,985,396.34,500, 2017-12-09 19:27:11 +0000
1,2,0,80,955,396.31,500, 2017-12-09 19:27:12 +0000
1,2,0,80,538,396.12,500, 2017-12-09 19:27:12 +0000
1,2,0,80,492,396.00,500, 2017-12-09 19:27:12 +0000
1,2,0,80,907,396.04,500, 2017-12-09 19:27:12 +0000
1,2,0,80,593,395.88,500, 2017-12-09 19:27:13 +0000
1,2,0,80,483,395.82,500, 2017-12-09 19:27:13 +0000
1,2,0,80,608,425.80,500, 2017-12-09 19:43:47 +0000
1,2,0,80,567,420.60,500, 2017-12-09 19:43:56 +0000
1,2,0,80,499,397.55,500, 2017-12-09 19:44:26 +0000
1,2,0,80,715,388.54,500, 2017-12-09 19:44:40 +0000
1,2,0,80,449,365.95,500, 2017-12-09 19:47:32 +0000
1,2,0,80,453,370.10,500, 2017-12-09 19:47:44 +0000
1,2,0,80,452,372.00,500, 2017-12-09 19:47:49 +0000
1,2,0,80,464,372.24,500, 2017-12-09 19:47:50 +0000
1,2,0,80,457,372.29,500, 2017-12-09 19:47:50 +0000
1,2,0,80,458,372.40,500, 2017-12-09 19:47:50 +0000
1,2,0,80,460,372.47,500, 2017-12-09 19:47:50 +0000
1,2,0,80,458,372.56,500, 2017-12-09 19:47:51 +0000
1,2,0,80,461,372.61,500, 2017-12-09 19:47:51 +0000
1,2,0,80,455,372.67,500, 2017-12-09 19:47:51 +0000
1,2,0,80,453,372.76,500, 2017-12-09 19:47:51 +0000
1,2,0,80,472,372.81,500, 2017-12-09 19:47:51 +0000
1,2,0,80,465,372.83,500, 2017-12-09 19:47:51 +0000
1,2,0,80,455,372.86,500, 2017-12-09 19:47:51 +0000
1,2,0,80,470,372.89,500, 2017-12-09 19:47:51 +0000
1,2,0,80,461,372.98,500, 2017-12-09 19:47:51 +0000
1,2,0,80,455,373.04,500, 2017-12-09 19:47:52 +0000
1,2,0,80,455,373.06,500, 2017-12-09 19:47:52 +0000
1,2,0,80,465,376.64,500, 2017-12-09 19:47:57 +0000
1,2,0,80,464,376.67,500, 2017-12-09 19:47:57 +0000
1,2,0,80,459,376.69,500, 2017-12-09 19:47:57 +0000
1,2,0,80,468,376.71,500, 2017-12-09 19:47:57 +0000
1,2,0,80,475,376.74,500, 2017-12-09 19:47:57 +0000
1,2,0,80,487,376.85,500, 2017-12-09 19:47:57 +0000
1,2,0,80,476,377.43,500, 2017-12-09 19:47:58 +0000
1,2,0,80,464,377.45,500, 2017-12-09 19:47:58 +0000
1,2,0,80,462,377.52,500, 2017-12-09 19:47:58 +0000
1,2,0,80,471,378.97,500, 2017-12-09 19:48:00 +0000
1,2,0,80,485,380.52,500, 2017-12-09 19:48:03 +0000
1,2,0,80,478,380.80,500, 2017-12-09 19:48:03 +0000
1,2,0,80,467,381.20,500, 2017-12-09 19:48:04 +0000
1,2,0,80,469,382.24,500, 2017-12-09 19:48:05 +0000
1,2,0,80,476,382.26,500, 2017-12-09 19:48:05 +0000
1,2,0,80,468,382.31,500, 2017-12-09 19:48:05 +0000
1,2,0,80,472,382.51,500, 2017-12-09 19:48:06 +0000
1,2,0,80,479,382.58,500, 2017-12-09 19:48:06 +0000
1,2,0,80,485,382.68,500, 2017-12-09 19:48:06 +0000
1,2,0,80,472,382.81,500, 2017-12-09 19:48:06 +0000
1,2,0,80,469,382.83,500, 2017-12-09 19:48:06 +0000
1,2,0,80,470,382.87,500, 2017-12-09 19:48:06 +0000
1,2,0,80,474,382.90,500, 2017-12-09 19:48:06 +0000
1,2,0,80,470,382.93,500, 2017-12-09 19:48:06 +0000
1,2,0,80,468,382.98,500, 2017-12-09 19:48:07 +0000
1,2,0,80,474,383.01,500, 2017-12-09 19:48:07 +0000
1,2,0,80,468,383.04,500, 2017-12-09 19:48:07 +0000
1,2,0,80,465,383.09,500, 2017-12-09 19:48:07 +0000
1,2,0,80,470,383.13,500, 2017-12-09 19:48:07 +0000
1,2,0,80,477,383.17,500, 2017-12-09 19:48:07 +0000
1,2,0,80,464,383.22,500, 2017-12-09 19:48:07 +0000
1,2,0,80,465,383.24,500, 2017-12-09 19:48:07 +0000
1,2,0,80,464,383.26,500, 2017-12-09 19:48:07 +0000
1,2,0,80,481,383.27,500, 2017-12-09 19:48:07 +0000
1,2,0,80,464,383.31,500, 2017-12-09 19:48:07 +0000
1,2,0,80,464,383.33,500, 2017-12-09 19:48:07 +0000
1,2,0,80,474,383.40,500, 2017-12-09 19:48:07 +0000
1,2,0,80,466,383.45,500, 2017-12-09 19:48:07 +0000
1,2,0,80,473,383.48,500, 2017-12-09 19:48:08 +0000
1,2,0,80,464,383.50,500, 2017-12-09 19:48:08 +0000
1,2,0,80,467,383.53,500, 2017-12-09 19:48:08 +0000
1,2,0,80,467,383.56,500, 2017-12-09 19:48:08 +0000
1,2,0,80,468,383.61,500, 2017-12-09 19:48:08 +0000
1,2,0,80,466,383.63,500, 2017-12-09 19:48:08 +0000
1,2,0,80,465,383.67,500, 2017-12-09 19:48:08 +0000
1,2,0,80,464,383.70,500, 2017-12-09 19:48:08 +0000
1,2,0,80,473,383.74,500, 2017-12-09 19:48:08 +0000
1,2,0,80,469,383.76,500, 2017-12-09 19:48:08 +0000
1,2,0,80,466,383.79,500, 2017-12-09 19:48:08 +0000
1,2,0,80,469,383.82,500, 2017-12-09 19:48:08 +0000
1,2,0,80,479,383.83,500, 2017-12-09 19:48:08 +0000
1,2,0,80,466,383.86,500, 2017-12-09 19:48:08 +0000
1,2,0,80,475,383.87,500, 2017-12-09 19:48:08 +0000
1,2,0,80,464,383.90,500, 2017-12-09 19:48:08 +0000
1,2,0,80,471,383.93,500, 2017-12-09 19:48:08 +0000
1,2,0,80,474,383.95,500, 2017-12-09 19:48:08 +0000
1,2,0,80,468,383.98,500, 2017-12-09 19:48:08 +0000
1,2,0,80,478,384.01,500, 2017-12-09 19:48:09 +0000
1,2,0,80,479,384.05,500, 2017-12-09 19:48:09 +0000
1,2,0,80,465,384.09,500, 2017-12-09 19:48:09 +0000
1,2,0,80,473,384.12,500, 2017-12-09 19:48:09 +0000
1,2,0,80,468,384.16,500, 2017-12-09 19:48:09 +0000
1,2,0,80,471,384.19,500, 2017-12-09 19:48:09 +0000
1,2,0,80,474,384.21,500, 2017-12-09 19:48:09 +0000
1,2,0,80,480,384.23,500, 2017-12-09 19:48:09 +0000
1,2,0,80,471,384.27,500, 2017-12-09 19:48:09 +0000
1,2,0,80,473,384.29,500, 2017-12-09 19:48:09 +0000
1,2,0,80,478,384.32,500, 2017-12-09 19:48:09 +0000
1,2,0,80,477,384.37,500, 2017-12-09 19:48:09 +0000
1,2,0,80,470,384.40,500, 2017-12-09 19:48:09 +0000
1,2,0,80,470,384.45,500, 2017-12-09 19:48:09 +0000
1,2,0,80,475,384.47,500, 2017-12-09 19:48:09 +0000
1,2,0,80,466,384.51,500, 2017-12-09 19:48:09 +0000
1,2,0,80,481,384.53,500, 2017-12-09 19:48:09 +0000
1,2,0,80,475,384.57,500, 2017-12-09 19:48:10 +0000
1,2,0,80,471,384.62,500, 2017-12-09 19:48:10 +0000
1,2,0,80,471,384.64,500, 2017-12-09 19:48:10 +0000
1,2,0,80,470,384.66,500, 2017-12-09 19:48:10 +0000
1,2,0,80,470,384.72,500, 2017-12-09 19:48:10 +0000
1,2,0,80,469,384.75,500, 2017-12-09 19:48:10 +0000
1,2,0,80,466,384.78,500, 2017-12-09 19:48:10 +0000
1,2,0,80,473,384.88,500, 2017-12-09 19:48:10 +0000
1,2,0,80,472,384.95,500, 2017-12-09 19:48:10 +0000
1,2,0,80,472,385.01,500, 2017-12-09 19:48:10 +0000
1,2,0,80,467,385.03,500, 2017-12-09 19:48:10 +0000
1,2,0,80,470,385.06,500, 2017-12-09 19:48:11 +0000
1,2,0,80,466,385.08,500, 2017-12-09 19:48:11 +0000
1,2,0,80,471,385.12,500, 2017-12-09 19:48:11 +0000
1,2,0,80,467,385.14,500, 2017-12-09 19:48:11 +0000
1,2,0,80,468,385.24,500, 2017-12-09 19:48:11 +0000
1,2,0,80,471,385.27,500, 2017-12-09 19:48:11 +0000
1,2,0,80,474,385.33,500, 2017-12-09 19:48:11 +0000
1,2,0,80,471,385.49,500, 2017-12-09 19:48:11 +0000
1,2,0,80,476,385.59,500, 2017-12-09 19:48:12 +0000
1,2,0,80,469,385.69,500, 2017-12-09 19:48:12 +0000
1,2,0,80,468,385.79,500, 2017-12-09 19:48:12 +0000
1,2,0,80,473,385.81,500, 2017-12-09 19:48:12 +0000
1,2,0,80,467,385.83,500, 2017-12-09 19:48:12 +0000
1,2,0,80,466,385.86,500, 2017-12-09 19:48:12 +0000
1,2,0,80,468,385.89,500, 2017-12-09 19:48:12 +0000
1,2,0,80,467,385.92,500, 2017-12-09 19:48:12 +0000
1,2,0,80,467,385.94,500, 2017-12-09 19:48:12 +0000
1,2,0,80,467,385.97,500, 2017-12-09 19:48:12 +0000
1,2,0,80,466,385.99,500, 2017-12-09 19:48:12 +0000
1,2,0,80,474,386.04,500, 2017-12-09 19:48:13 +0000
1,2,0,80,467,386.09,500, 2017-12-09 19:48:13 +0000
1,2,0,80,468,386.12,500, 2017-12-09 19:48:13 +0000
1,2,0,80,467,386.16,500, 2017-12-09 19:48:13 +0000
1,2,0,80,472,386.21,500, 2017-12-09 19:48:13 +0000
1,2,0,80,472,386.22,500, 2017-12-09 19:48:13 +0000
1,2,0,80,468,386.31,500, 2017-12-09 19:48:13 +0000
1,2,0,80,470,386.33,500, 2017-12-09 19:48:13 +0000
1,2,0,80,467,386.35,500, 2017-12-09 19:48:13 +0000
1,2,0,80,469,386.43,500, 2017-12-09 19:48:13 +0000
1,2,0,80,471,386.51,500, 2017-12-09 19:48:13 +0000
1,2,0,80,476,386.53,500, 2017-12-09 19:48:14 +0000
1,2,0,80,476,386.65,500, 2017-12-09 19:48:14 +0000
1,2,0,80,467,386.72,500, 2017-12-09 19:48:14 +0000
1,2,0,80,468,386.73,500, 2017-12-09 19:48:14 +0000
1,2,0,80,474,386.89,500, 2017-12-09 19:48:14 +0000
1,2,0,80,467,386.94,500, 2017-12-09 19:48:14 +0000
1,2,0,80,467,386.95,500, 2017-12-09 19:48:14 +0000
1,2,0,80,471,386.97,500, 2017-12-09 19:48:14 +0000
1,2,0,80,469,386.99,500, 2017-12-09 19:48:15 +0000
1,2,0,80,468,387.12,500, 2017-12-09 19:48:15 +0000
1,2,0,80,478,387.13,500, 2017-12-09 19:48:15 +0000
1,2,0,80,469,387.19,500, 2017-12-09 19:48:15 +0000
1,2,0,80,470,387.21,500, 2017-12-09 19:48:15 +0000
1,2,0,80,468,387.45,500, 2017-12-09 19:48:16 +0000
1,2,0,80,473,387.50,500, 2017-12-09 19:48:16 +0000
1,2,0,80,473,387.54,500, 2017-12-09 19:48:16 +0000
1,2,0,80,480,399.29,500, 2017-12-09 19:49:01 +0000
1,2,0,80,482,399.46,500, 2017-12-09 19:49:01 +0000
1,2,0,80,480,399.50,500, 2017-12-09 19:49:01 +0000
1,2,0,80,486,399.58,500, 2017-12-09 19:49:01 +0000
1,2,0,80,481,399.62,500, 2017-12-09 19:49:01 +0000
1,2,0,80,485,399.66,500, 2017-12-09 19:49:01 +0000
1,2,0,80,483,399.69,500, 2017-12-09 19:49:01 +0000
1,2,0,80,483,399.71,500, 2017-12-09 19:49:02 +0000
1,2,0,80,485,399.76,500, 2017-12-09 19:49:02 +0000
1,2,0,80,483,399.81,500, 2017-12-09 19:49:02 +0000
1,2,0,80,481,399.86,500, 2017-12-09 19:49:02 +0000
1,2,0,80,482,399.93,500, 2017-12-09 19:49:02 +0000
1,2,0,80,482,399.97,500, 2017-12-09 19:49:02 +0000
1,2,0,80,483,399.99,500, 2017-12-09 19:49:02 +0000
1,2,0,80,490,400.01,500, 2017-12-09 19:49:02 +0000
1,2,0,80,481,400.06,500, 2017-12-09 19:49:02 +0000
1,2,0,80,490,400.12,500, 2017-12-09 19:49:02 +0000
1,2,0,80,481,400.20,500, 2017-12-09 19:49:03 +0000
1,2,0,80,481,400.27,500, 2017-12-09 19:49:03 +0000
1,2,0,80,494,400.30,500, 2017-12-09 19:49:03 +0000
1,2,0,80,487,400.34,500, 2017-12-09 19:49:03 +0000
1,2,0,80,485,400.39,500, 2017-12-09 19:49:03 +0000
1,2,0,80,491,400.44,500, 2017-12-09 19:49:03 +0000
1,2,0,80,484,400.48,500, 2017-12-09 19:49:03 +0000
1,2,0,80,488,400.51,500, 2017-12-09 19:49:03 +0000
1,2,0,80,491,400.55,500, 2017-12-09 19:49:03 +0000
1,2,0,80,482,400.65,500, 2017-12-09 19:49:03 +0000
1,2,0,80,484,400.66,500, 2017-12-09 19:49:03 +0000
1,2,0,80,493,400.69,500, 2017-12-09 19:49:03 +0000
1,2,0,80,481,400.72,500, 2017-12-09 19:49:04 +0000
1,2,0,80,492,400.76,500, 2017-12-09 19:49:04 +0000
1,2,0,80,487,400.78,500, 2017-12-09 19:49:04 +0000
1,2,0,80,482,400.82,500, 2017-12-09 19:49:04 +0000
1,2,0,80,492,400.85,500, 2017-12-09 19:49:04 +0000
1,2,0,80,491,400.89,500, 2017-12-09 19:49:04 +0000
1,2,0,80,491,400.94,500, 2017-12-09 19:49:04 +0000
1,2,0,80,484,400.97,500, 2017-12-09 19:49:04 +0000
1,2,0,80,485,401.01,500, 2017-12-09 19:49:04 +0000
1,2,0,80,483,401.05,500, 2017-12-09 19:49:04 +0000
1,2,0,80,483,401.08,500, 2017-12-09 19:49:04 +0000
1,2,0,80,497,401.09,500, 2017-12-09 19:49:04 +0000
1,2,0,80,492,401.13,500, 2017-12-09 19:49:04 +0000
1,2,0,80,482,401.19,500, 2017-12-09 19:49:04 +0000
1,2,0,80,483,401.21,500, 2017-12-09 19:49:04 +0000
1,2,0,80,484,401.26,500, 2017-12-09 19:49:05 +0000
1,2,0,80,485,401.30,500, 2017-12-09 19:49:05 +0000
1,2,0,80,496,401.32,500, 2017-12-09 19:49:05 +0000
1,2,0,80,488,401.37,500, 2017-12-09 19:49:05 +0000
1,2,0,80,492,401.40,500, 2017-12-09 19:49:05 +0000
1,2,0,80,491,401.41,500, 2017-12-09 19:49:05 +0000
1,2,0,80,498,401.45,500, 2017-12-09 19:49:05 +0000
1,2,0,80,488,401.50,500, 2017-12-09 19:49:05 +0000
1,2,0,80,490,401.57,500, 2017-12-09 19:49:05 +0000
1,2,0,80,489,401.59,500, 2017-12-09 19:49:05 +0000
1,2,0,80,484,401.62,500, 2017-12-09 19:49:05 +0000
1,2,0,80,487,401.67,500, 2017-12-09 19:49:05 +0000
1,2,0,80,491,401.68,500, 2017-12-09 19:49:05 +0000
1,2,0,80,494,401.71,500, 2017-12-09 19:49:05 +0000
1,2,0,80,486,401.80,500, 2017-12-09 19:49:06 +0000
1,2,0,80,490,401.86,500, 2017-12-09 19:49:06 +0000
1,2,0,80,484,401.93,500, 2017-12-09 19:49:06 +0000
1,2,0,80,494,401.98,500, 2017-12-09 19:49:06 +0000
1,2,0,80,502,402.00,500, 2017-12-09 19:49:06 +0000
1,2,0,80,495,402.03,500, 2017-12-09 19:49:06 +0000
1,2,0,80,486,402.05,500, 2017-12-09 19:49:06 +0000
1,2,0,80,486,402.08,500, 2017-12-09 19:49:06 +0000
1,2,0,80,486,402.12,500, 2017-12-09 19:49:06 +0000
1,2,0,80,491,402.14,500, 2017-12-09 19:49:06 +0000
1,2,0,80,493,402.37,500, 2017-12-09 19:49:06 +0000
1,2,0,80,489,402.40,500, 2017-12-09 19:49:06 +0000
1,2,0,80,487,402.47,500, 2017-12-09 19:49:07 +0000
1,2,0,80,490,402.49,500, 2017-12-09 19:49:07 +0000
1,2,0,80,489,402.57,500, 2017-12-09 19:49:07 +0000
1,2,0,80,483,402.59,500, 2017-12-09 19:49:07 +0000
1,2,0,80,488,402.73,500, 2017-12-09 19:49:07 +0000
1,2,0,80,487,402.75,500, 2017-12-09 19:49:07 +0000
1,2,0,80,486,402.79,500, 2017-12-09 19:49:07 +0000
1,2,0,80,485,402.83,500, 2017-12-09 19:49:07 +0000
1,2,0,80,488,402.88,500, 2017-12-09 19:49:07 +0000
1,2,0,80,492,402.89,500, 2017-12-09 19:49:07 +0000
1,2,0,80,486,402.91,500, 2017-12-09 19:49:07 +0000
1,2,0,80,495,402.93,500, 2017-12-09 19:49:07 +0000
1,2,0,80,500,403.02,500, 2017-12-09 19:49:08 +0000
1,2,0,80,486,403.09,500, 2017-12-09 19:49:08 +0000
1,2,0,80,487,403.12,500, 2017-12-09 19:49:08 +0000
1,2,0,80,491,403.21,500, 2017-12-09 19:49:08 +0000
1,2,0,80,487,403.29,500, 2017-12-09 19:49:08 +0000
1,2,0,80,489,403.33,500, 2017-12-09 19:49:08 +0000
1,2,0,80,484,403.35,500, 2017-12-09 19:49:08 +0000
1,2,0,80,494,403.39,500, 2017-12-09 19:49:08 +0000
1,2,0,80,488,403.42,500, 2017-12-09 19:49:08 +0000
1,2,0,80,501,403.45,500, 2017-12-09 19:49:08 +0000
1,2,0,80,491,403.47,500, 2017-12-09 19:49:08 +0000
1,2,0,80,485,403.55,500, 2017-12-09 19:49:08 +0000
1,2,0,80,488,403.62,500, 2017-12-09 19:49:09 +0000
1,2,0,80,484,403.67,500, 2017-12-09 19:49:09 +0000
1,2,0,80,501,403.69,500, 2017-12-09 19:49:09 +0000
